,Unnamed: 0,Make,Model,Vehicle_Type,Engine_Capacity,Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),vehicle_age,Distance_Driven_Last_Month,Fuel_Consumed_Last_Month,CO2 Emissions(g/km)
5772,5772,FORD,F-150 4X4 (Payload Pkg),2,2.7,6,1,3,13.1,10.2,11.8,24,5,770.0,90.86,277
5773,5773,FORD,F-150 4X4,2,3.0,6,1,2,11.8,9.3,10.7,26,4,800.0,85.6,287
5774,5774,FORD,F-150 4X4 (LT Tire Pkg),2,3.0,6,1,2,11.8,9.3,10.7,26,4,800.0,85.6,287
5775,5775,FORD,F-150 4X4 XL/XLT,2,3.0,6,1,2,11.2,8.3,9.9,29,4,800.0,79.2,266
5776,5776,FORD,F-150 FFV 4X4,2,3.3,6,1,3,12.8,10.2,11.6,24,5,830.0,96.28,273
5778,5778,FORD,F-150 FFV 4X4 (LT Tire Pkg),2,3.3,6,1,3,13.8,10.7,12.4,23,5,830.0,102.92,291
5780,5780,FORD,F-150 4X4,2,3.5,6,1,3,14.3,10.5,12.5,23,5,850.0,106.25,295
5781,5781,FORD,F-150 4X4 (LT Tire Pkg),2,3.5,6,1,3,14.7,10.7,12.9,22,5,850.0,109.65,303
5782,5782,FORD,F-150 4X4 (Payload Pkg),2,3.5,6,1,3,14.7,11.2,13.1,22,5,850.0,111.35,308
5783,5783,FORD,F-150 4X4 Limited,2,3.5,6,1,3,13.8,11.2,12.6,22,5,850.0,107.1,296
5784,5784,FORD,F-150 FFV 4X4,2,5.0,8,1,3,15.1,11.0,13.3,21,5,1000.0,133.0,312
5786,5786,FORD,F-150 FFV 4X4 (LT Tire Pkg),2,5.0,8,1,3,15.7,11.8,13.9,20,5,1000.0,139.0,326
5788,5788,FORD,F-150 FFV 4X4 (Payload Pkg),2,5.0,8,1,3,16.8,12.4,14.8,19,5,1000.0,148.0,347
5790,5790,FORD,F-150 Raptor 4X4,2,3.5,6,1,3,15.3,13.1,14.3,20,5,850.0,121.55,336
5791,5791,FORD,Flex,1,3.5,6,1,3,14.7,10.2,12.7,22,5,850.0,107.95,298
5792,5792,FORD,Flex AWD,1,3.5,6,1,3,14.7,10.7,12.9,22,5,850.0,109.65,303
5793,5793,FORD,Flex AWD GTDI,1,3.5,6,1,3,15.7,11.2,13.7,21,5,850.0,116.45,322
5794,5794,FORD,Fiesta,1,1.6,4,1,3,8.6,6.4,7.6,37,4,660.0,50.16,178
5795,5795,FORD,Fiesta,1,1.6,4,2,3,8.8,6.8,7.9,36,4,660.0,52.14,184
5796,5796,FORD,Fiesta ST,1,1.6,4,2,3,9.2,7.4,8.4,34,4,660.0,55.44,196
5797,5797,FORD,Fusion,1,1.5,4,1,3,10.0,7.0,8.7,32,4,650.0,56.54999999999999,204
5798,5798,FORD,Fusion Hybrid,1,2.0,4,1,3,5.5,5.6,5.6,50,4,700.0,39.2,131
5799,5799,FORD,GT,1,3.5,6,1,1,20.4,13.1,17.1,17,6,950.0,162.45000000000002,402
5800,5800,FORD,Mustang,1,2.3,4,1,3,11.2,7.3,9.4,30,4,730.0,68.62,221
5801,5801,FORD,Mustang (Performance Pkg),1,2.3,4,1,3,11.8,8.4,10.3,27,4,730.0,75.19000000000001,242
5802,5802,FORD,Mustang,1,2.3,4,2,3,11.2,7.9,9.7,29,4,730.0,70.80999999999999,227
5803,5803,FORD,Mustang (Performance Pkg),1,2.3,4,2,3,11.8,8.7,10.4,27,4,730.0,75.92,244
5804,5804,FORD,Mustang,1,5.0,8,1,3,15.0,9.1,12.3,23,5,1000.0,123.0,289
5805,5805,FORD,Mustang,1,5.0,8,2,3,16.1,9.9,13.3,21,5,1000.0,133.0,311
5806,5806,FORD,Mustang Bullitt,1,5.0,8,2,3,16.1,9.9,13.3,21,5,1000.0,133.0,311
5807,5807,FORD,Mustang Convertible,1,2.3,4,1,3,11.9,8.4,10.4,27,4,730.0,75.92,243
5808,5808,FORD,Mustang Convertible,1,2.3,4,2,3,11.8,8.4,10.3,27,4,730.0,75.19000000000001,241
5809,5809,FORD,Mustang Convertible,1,5.0,8,1,3,15.4,9.7,12.9,22,5,1000.0,129.0,302
5810,5810,FORD,Ranger 4WD,2,2.3,4,1,3,11.8,9.8,10.9,26,4,730.0,79.57,256
5811,5811,FORD,Shelby GT350 Mustang,1,5.2,8,2,1,17.2,11.3,14.6,19,5,1220.0,178.12,341
5812,5812,FORD,T-150 Wagon,2,3.5,6,1,3,16.2,12.8,14.7,19,5,850.0,124.95,346
5813,5813,FORD,T-150 Wagon,2,3.7,6,1,3,16.9,13.1,15.2,19,6,770.0,117.04,355
5814,5814,FORD,Taurus FFV,1,3.5,6,1,3,13.5,9.0,11.5,25,4,850.0,97.75,270
5816,5816,FORD,Taurus AWD,1,3.5,6,1,3,14.6,10.0,12.5,23,5,850.0,106.25,294
5817,5817,FORD,Taurus FFV AWD,1,3.5,6,1,3,14.0,9.9,12.4,23,5,850.0,105.4,291
5819,5819,FORD,Transit Connect Van,2,2.0,4,1,3,9.8,8.8,9.3,30,4,700.0,65.10000000000001,219
5820,5820,FORD,Transit Connect Van FFV,2,2.0,4,1,3,9.8,8.8,9.3,30,4,700.0,65.10000000000001,219
5822,5822,FORD,Transit Connect Van,2,2.5,4,1,3,12.0,8.8,10.6,27,4,750.0,79.5,247
5823,5823,FORD,Transit Connect Wagon LWB,2,2.0,4,1,3,9.9,8.2,9.2,31,4,700.0,64.39999999999999,214
5824,5824,FORD,Transit Connect Wagon LWB FFV,2,2.0,4,1,3,9.9,8.2,9.2,31,4,700.0,64.39999999999999,214
5826,5826,FORD,Transit Connect Wagon LWB,2,2.5,4,1,3,12.1,9.0,10.7,26,4,750.0,80.24999999999999,251
5827,5827,GENESIS,G70,1,2.0,4,2,1,12.8,8.5,10.9,26,4,900.0,98.1,255
5828,5828,GENESIS,G70 AWD,1,2.0,4,1,1,11.5,8.7,10.3,27,4,900.0,92.7,241
5829,5829,GENESIS,G70 AWD,1,3.3,6,1,1,13.3,9.5,11.6,24,4,1030.0,119.48,274
5830,5830,GENESIS,G80 AWD,1,3.3,6,1,1,13.8,9.7,11.9,24,5,1030.0,122.57,282
5831,5831,GENESIS,G80 AWD,1,3.8,6,1,3,13.4,9.6,11.7,24,4,880.0,102.96,276
5832,5832,GENESIS,G80 AWD,1,5.0,8,1,1,15.6,10.4,13.2,21,5,1200.0,158.4,312
5833,5833,GENESIS,G90 AWD,1,3.3,6,1,1,13.7,9.7,11.9,24,5,1030.0,122.57,279
5834,5834,GENESIS,G90 AWD,1,5.0,8,1,1,15.2,10.2,13.0,22,5,1200.0,156.0,306
5835,5835,GMC,Acadia,1,2.5,4,1,3,11.1,9.2,10.2,28,4,750.0,76.49999999999999,237
5836,5836,GMC,Acadia,1,3.6,6,1,3,13.1,9.4,11.4,25,4,860.0,98.04,268
5837,5837,GMC,Acadia AWD,1,2.5,4,1,3,11.3,9.4,10.5,27,4,750.0,78.75,248
5838,5838,GMC,Acadia AWD,1,3.6,6,1,3,13.5,9.5,11.7,24,4,860.0,100.62,275
5839,5839,GMC,Canyon,2,2.5,4,1,3,12.1,9.2,10.8,26,4,750.0,81.00000000000001,253
5840,5840,GMC,Canyon,2,2.5,4,2,3,11.9,9.2,10.7,26,4,750.0,80.24999999999999,251
5841,5841,GMC,Canyon,2,2.8,4,1,2,11.8,7.9,10.1,28,4,780.0,78.78,270
5842,5842,GMC,Canyon,2,3.6,6,1,3,13.4,9.6,11.7,24,4,860.0,100.62,274
5843,5843,GMC,Canyon 4WD,2,2.5,4,1,3,12.7,9.8,11.4,25,4,750.0,85.5,267
5844,5844,GMC,Canyon 4WD,2,2.8,4,1,2,12.2,8.4,10.5,27,4,780.0,81.9,283
5845,5845,GMC,Canyon 4WD,2,3.6,6,1,3,14.0,9.9,12.2,23,5,860.0,104.92,286
5846,5846,GMC,Sierra,2,2.7,4,1,3,11.9,10.3,11.1,25,4,770.0,85.47,261
5847,5847,GMC,Sierra,2,4.3,6,1,3,15.1,11.5,13.5,21,5,930.0,125.55,317
5848,5848,GMC,Sierra,2,5.3,8,1,3,15.9,11.4,13.9,20,5,1030.0,143.17,326
5849,5849,GMC,Sierra FFV,2,5.3,8,1,3,15.7,11.9,14.0,20,5,1030.0,144.2,329
5851,5851,GMC,Sierra,2,5.3,8,1,3,14.3,10.4,12.5,23,5,1030.0,128.75,294
5852,5852,GMC,Sierra 4WD,2,2.7,4,1,3,12.6,10.9,11.8,24,5,770.0,90.86,277
5853,5853,GMC,Sierra 4WD,2,4.3,6,1,3,15.8,11.9,14.0,20,5,930.0,130.2,329
5854,5854,GMC,Sierra 4WD,2,5.3,8,1,3,15.9,11.7,14.0,20,5,1030.0,144.2,330
5855,5855,GMC,Sierra 4WD FFV,2,5.3,8,1,3,16.0,12.5,14.4,20,5,1030.0,148.32,339
5857,5857,GMC,Sierra 4WD,2,5.3,8,1,3,15.3,11.2,13.5,21,5,1030.0,139.05,316
5858,5858,GMC,Sierra 4WD AT4,2,5.3,8,1,3,15.3,11.8,13.7,21,5,1030.0,141.11,320
5859,5859,GMC,Sierra 4WD,2,6.2,8,1,1,15.5,11.9,13.9,20,5,1320.0,183.48,326
5860,5860,GMC,Sierra 4WD AT4,2,6.2,8,1,1,15.7,12.4,14.2,20,5,1320.0,187.44,332
5861,5861,GMC,Sierra LTD,2,5.3,8,1,3,15.6,10.9,13.5,21,5,1030.0,139.05,317
5862,5862,GMC,Sierra LTD 4WD,2,5.3,8,1,3,15.8,11.4,13.8,20,5,1030.0,142.14,325
5863,5863,GMC,Terrain,1,1.5,4,1,3,9.2,7.9,8.6,33,4,650.0,55.9,201
5864,5864,GMC,Terrain,1,1.6,4,1,2,8.5,6.0,7.4,38,4,660.0,48.84,199
5865,5865,GMC,Terrain AWD,1,1.5,4,1,3,9.6,8.3,9.0,31,4,650.0,58.5,210
5866,5866,GMC,Terrain AWD,1,1.6,4,1,2,8.5,6.1,7.4,38,4,660.0,48.84,199
5867,5867,GMC,Terrain AWD,1,2.0,4,1,1,11.2,9.0,10.2,28,4,900.0,91.8,239
5868,5868,GMC,Yukon,1,5.3,8,1,3,15.7,10.5,13.4,21,5,1030.0,138.02,314
5869,5869,GMC,Yukon FFV,1,5.3,8,1,3,15.7,10.5,13.4,21,5,1030.0,138.02,314
5871,5871,GMC,Yukon 4WD,1,5.3,8,1,3,15.8,11.1,13.7,21,5,1030.0,141.11,321
5872,5872,GMC,Yukon 4WD FFV,1,5.3,8,1,3,15.8,11.1,13.7,21,5,1030.0,141.11,321
5874,5874,GMC,Yukon 4WD,1,6.2,8,1,1,16.4,10.7,13.8,20,5,1320.0,182.16,325
5875,5875,GMC,Yukon XL,1,5.3,8,1,3,15.7,10.5,13.4,21,5,1030.0,138.02,314
5876,5876,GMC,Yukon XL FFV,1,5.3,8,1,3,15.7,10.5,13.4,21,5,1030.0,138.02,314
5878,5878,GMC,Yukon XL 4WD,1,5.3,8,1,3,16.8,11.3,14.3,20,5,1030.0,147.29,336
5879,5879,GMC,Yukon XL 4WD FFV,1,5.3,8,1,3,16.8,11.3,14.3,20,5,1030.0,147.29,336
5881,5881,GMC,Yukon XL 4WD,1,6.2,8,1,1,17.1,11.3,14.5,19,5,1320.0,191.4,340
5882,5882,HONDA,Accord,1,1.5,4,1,3,7.9,6.3,7.2,39,4,650.0,46.8,168
5883,5883,HONDA,Accord,1,1.5,4,1,3,8.2,6.8,7.6,37,4,650.0,49.4,177
5884,5884,HONDA,Accord,1,1.5,4,2,3,8.9,6.7,7.9,36,4,650.0,51.35,185
5885,5885,HONDA,Accord,1,2.0,4,2,3,10.7,7.3,9.2,31,4,700.0,64.39999999999999,214
5886,5886,HONDA,Accord Sport/Touring,1,2.0,4,1,3,10.4,7.4,9.1,31,4,700.0,63.7,211
5887,5887,HONDA,Accord Hybrid,1,2.0,4,1,3,5.0,5.0,5.0,56,4,700.0,35.0,117
5888,5888,HONDA,Civic Coupe,1,1.5,4,1,3,7.8,6.4,7.2,39,4,650.0,46.8,167
5889,5889,HONDA,Civic Coupe,1,2.0,4,1,3,7.8,6.1,7.1,40,4,700.0,49.7,164
5890,5890,HONDA,Civic Coupe,1,2.0,4,1,3,8.3,6.6,7.5,38,4,700.0,52.5,176
5891,5891,HONDA,Civic Coupe,1,2.0,4,2,3,9.3,6.7,8.1,35,4,700.0,56.7,189
5892,5892,HONDA,Civic Coupe Si,1,1.5,4,2,1,8.4,6.2,7.4,38,4,850.0,62.9,173
5893,5893,HONDA,Civic Hatchback,1,1.5,4,1,3,7.7,6.0,6.9,41,4,650.0,44.85,162
5894,5894,HONDA,Civic Hatchback,1,1.5,4,1,3,7.9,6.6,7.3,39,4,650.0,47.45,170
5895,5895,HONDA,Civic Hatchback,1,1.5,4,2,3,8.0,6.2,7.2,39,4,650.0,46.8,167
5896,5896,HONDA,Civic Hatchback Sport,1,1.5,4,1,1,7.9,6.6,7.3,39,4,850.0,62.05,170
5897,5897,HONDA,Civic Hatchback Sport,1,1.5,4,2,1,8.0,6.2,7.2,39,4,850.0,61.2,167
5898,5898,HONDA,Civic Sedan,1,1.5,4,1,3,7.8,6.2,7.1,40,4,650.0,46.15,165
5899,5899,HONDA,Civic Sedan,1,2.0,4,1,3,7.9,6.1,7.1,40,4,700.0,49.7,167
5900,5900,HONDA,Civic Sedan,1,2.0,4,2,3,9.3,6.5,8.0,35,4,700.0,56.0,186
5901,5901,HONDA,Civic Sedan Si,1,1.5,4,2,1,8.4,6.2,7.4,38,4,850.0,62.9,173
5902,5902,HONDA,Civic Type R,1,2.0,4,2,1,10.6,8.3,9.6,29,4,900.0,86.4,224
5903,5903,HONDA,CR-V,1,1.5,4,1,3,8.4,7.0,7.8,36,4,650.0,50.7,181
5904,5904,HONDA,CR-V AWD,1,1.5,4,1,3,8.7,7.2,8.0,35,4,650.0,52.0,188
5905,5905,HONDA,Fit,1,1.5,4,1,3,7.0,5.9,6.5,43,4,650.0,42.25,151
5906,5906,HONDA,Fit,1,1.5,4,1,3,7.6,6.5,7.0,40,4,650.0,45.5,166
5907,5907,HONDA,Fit,1,1.5,4,2,3,8.1,6.6,7.4,38,4,650.0,48.1,174
5908,5908,HONDA,HR-V,1,1.8,4,1,3,8.4,7.0,7.8,36,4,680.0,53.04,181
5909,5909,HONDA,HR-V AWD,1,1.8,4,1,3,8.8,7.5,8.2,34,4,680.0,55.75999999999999,193
5910,5910,HONDA,HR-V AWD,1,1.8,4,1,3,9.1,7.7,8.5,33,4,680.0,57.8,199
5911,5911,HONDA,Insight EX,1,1.5,4,1,3,4.6,5.3,4.9,58,4,650.0,31.850000000000005,114
5912,5912,HONDA,Insight Touring,1,1.5,4,1,3,4.6,5.3,4.9,58,4,650.0,31.850000000000005,114
5913,5913,HONDA,Odyssey,3,3.5,6,1,3,12.6,8.4,10.7,26,4,850.0,90.95,252
5914,5914,HONDA,Odyssey Touring,3,3.5,6,1,3,12.2,8.5,10.6,27,4,850.0,90.1,247
5915,5915,HONDA,Passport AWD,1,3.5,6,1,3,12.5,9.8,11.3,25,4,850.0,96.05,265
5916,5916,HONDA,Pilot,1,3.5,6,1,3,12.4,8.7,10.7,26,4,850.0,90.95,250
5917,5917,HONDA,Pilot AWD,1,3.5,6,1,3,13.0,9.3,11.3,25,4,850.0,96.05,266
5918,5918,HONDA,Pilot AWD,1,3.5,6,1,3,12.4,9.3,11.0,26,4,850.0,93.5,257
5919,5919,HONDA,Ridgeline AWD,2,3.5,6,1,3,12.8,9.5,11.3,25,4,850.0,96.05,263
5920,5920,HYUNDAI,Accent,1,1.6,4,1,3,8.2,6.2,7.3,39,4,660.0,48.18,172
5921,5921,HYUNDAI,Accent,1,1.6,4,2,3,8.2,6.3,7.3,39,4,660.0,48.18,173
5922,5922,HYUNDAI,Elantra,1,1.6,4,1,3,8.9,7.0,8.1,35,4,660.0,53.46,189
5923,5923,HYUNDAI,Elantra,1,1.6,4,2,3,10.7,7.8,9.4,30,4,660.0,62.04,221
5924,5924,HYUNDAI,Elantra,1,2.0,4,1,3,8.3,6.4,7.4,38,4,700.0,51.8,174
5925,5925,HYUNDAI,Elantra,1,2.0,4,2,3,9.2,6.5,8.0,35,4,700.0,56.0,188
5926,5926,HYUNDAI,Elantra GT,1,1.6,4,1,3,9.7,7.4,8.6,33,4,660.0,56.76,205
5927,5927,HYUNDAI,Elantra GT,1,1.6,4,2,3,10.3,7.9,9.2,31,4,660.0,60.71999999999999,218
5928,5928,HYUNDAI,Elantra GT,1,2.0,4,1,3,9.4,7.1,8.4,34,4,700.0,58.8,200
5929,5929,HYUNDAI,Elantra GT,1,2.0,4,2,3,9.8,7.4,8.7,32,4,700.0,60.89999999999999,207
5930,5930,HYUNDAI,IONIQ,1,1.6,4,1,3,4.3,4.4,4.3,66,4,660.0,28.38,104
5931,5931,HYUNDAI,IONIQ Blue,1,1.6,4,1,3,4.2,4.0,4.1,69,4,660.0,27.059999999999995,96
5932,5932,HYUNDAI,Kona,1,2.0,4,1,3,8.6,7.0,7.9,36,4,700.0,55.3,186
5933,5933,HYUNDAI,Kona AWD,1,1.6,4,1,3,9.0,8.0,8.6,33,4,660.0,56.76,201
5934,5934,HYUNDAI,Kona AWD,1,2.0,4,1,3,9.2,7.8,8.6,33,4,700.0,60.2,202
5935,5935,HYUNDAI,Santa Fe,1,2.4,4,1,3,10.8,8.0,9.6,29,4,740.0,71.04,225
5936,5936,HYUNDAI,Santa Fe AWD,1,2.0,4,1,3,12.3,9.8,11.2,25,4,700.0,78.39999999999999,262
5937,5937,HYUNDAI,Santa Fe AWD,1,2.4,4,1,3,11.2,8.7,10.1,28,4,740.0,74.74,237
5938,5938,HYUNDAI,Santa Fe XL,1,3.3,6,1,3,13.2,9.4,11.5,25,4,830.0,95.45,268
5939,5939,HYUNDAI,Santa Fe XL AWD,1,3.3,6,1,3,13.4,9.7,11.7,24,5,830.0,97.11,276
5940,5940,HYUNDAI,Santa Fe XL Ultimate AWD,1,3.3,6,1,3,14.1,10.8,12.6,22,5,830.0,104.58,297
5941,5941,HYUNDAI,Sonata,1,2.0,4,1,3,10.4,7.4,9.1,31,4,700.0,63.7,212
5942,5942,HYUNDAI,Sonata,1,2.4,4,1,3,9.3,7.1,8.3,34,4,740.0,61.42000000000001,198
5943,5943,HYUNDAI,Sonata SE,1,2.4,4,1,3,9.2,6.8,8.1,35,4,740.0,59.94,190
5944,5944,HYUNDAI,Sonata Hybrid,1,2.0,4,1,3,6.0,5.3,5.7,50,4,700.0,39.9,135
5945,5945,HYUNDAI,Sonata Hybrid SE,1,2.0,4,1,3,5.9,5.1,5.6,50,4,700.0,39.2,132
5946,5946,HYUNDAI,Tucson,1,2.0,4,1,3,10.0,7.9,9.1,31,4,700.0,63.7,216
5947,5947,HYUNDAI,Tucson AWD,1,2.0,4,1,3,10.8,9.2,10.1,28,4,700.0,70.7,239
5948,5948,HYUNDAI,Tucson AWD,1,2.4,4,1,3,11.0,9.1,10.1,28,4,740.0,74.74,240
5949,5949,HYUNDAI,Veloster,1,2.0,4,1,3,9.1,7.1,8.2,34,4,700.0,57.39999999999999,193
5950,5950,HYUNDAI,Veloster,1,2.0,4,2,3,9.4,7.1,8.4,34,4,700.0,58.8,198
5951,5951,HYUNDAI,Veloster N,1,2.0,4,2,3,10.6,8.3,9.5,30,4,700.0,66.5,226
5952,5952,HYUNDAI,Veloster Turbo,1,1.6,4,1,3,8.5,6.9,7.8,36,4,660.0,51.48,184
5953,5953,HYUNDAI,Veloster Turbo,1,1.6,4,2,3,9.4,7.0,8.3,34,4,660.0,54.78000000000001,197
5954,5954,INFINITI,Q50 AWD,1,2.0,4,1,1,10.7,8.6,9.7,29,4,900.0,87.3,229
5955,5955,INFINITI,Q50 AWD,1,3.0,6,1,1,12.4,8.7,10.8,26,4,1000.0,108.0,253
5956,5956,INFINITI,Q50 AWD Red Sport,1,3.0,6,1,1,12.5,9.3,11.1,25,4,1000.0,111.0,261
5957,5957,INFINITI,Q60 AWD,1,2.0,4,1,1,11.2,8.5,10.0,28,4,900.0,90.0,233
5958,5958,INFINITI,Q60 AWD,1,3.0,6,1,1,12.3,8.7,10.7,26,4,1000.0,107.0,251
5959,5959,INFINITI,Q60 AWD Red Sport,1,3.0,6,1,1,12.5,9.2,11.0,26,4,1000.0,110.0,259
5960,5960,INFINITI,Q70 AWD,1,3.7,6,1,1,13.2,9.8,11.7,24,5,1070.0,125.19,275
5961,5961,INFINITI,Q70 AWD,1,5.6,8,1,1,14.9,10.2,12.8,22,5,1260.0,161.28,301
5962,5962,INFINITI,QX50 AWD,1,2.0,4,1,1,10.0,7.8,9.0,31,4,900.0,81.0,211
5963,5963,INFINITI,QX60 AWD,1,3.5,6,1,1,12.5,9.0,10.9,26,4,1050.0,114.45,257
5964,5964,INFINITI,QX80 4WD,1,5.6,8,1,1,17.4,12.2,15.1,19,5,1260.0,190.26,354
5965,5965,JAGUAR,E-PACE P250,1,2.0,4,1,1,11.0,8.4,9.8,29,4,900.0,88.2,231
5966,5966,JAGUAR,F-PACE 20d,1,2.0,4,1,2,8.9,7.2,8.1,35,4,700.0,56.7,218
5967,5967,JAGUAR,F-PACE 25t,1,2.0,4,1,1,10.7,8.8,9.9,29,4,900.0,89.1,227
5968,5968,JAGUAR,F-PACE 35t,1,3.0,6,1,1,13.3,10.0,11.8,24,5,1000.0,118.0,277
5969,5969,JAGUAR,F-TYPE Convertible,1,2.0,4,1,1,10.2,7.8,9.2,31,4,900.0,82.8,215
5970,5970,JAGUAR,F-TYPE Convertible,1,3.0,6,1,1,11.9,8.5,10.4,27,4,1000.0,104.0,242
5971,5971,JAGUAR,F-TYPE Convertible,1,3.0,6,2,1,14.9,9.8,12.6,22,5,1000.0,126.0,296
5972,5972,JAGUAR,F-TYPE Convertible R-Dynamic,1,3.0,6,1,1,12.4,8.8,10.8,26,4,1000.0,108.0,253
5973,5973,JAGUAR,F-TYPE Convertible R-Dynamic,1,3.0,6,2,1,15.3,10.0,12.9,22,5,1000.0,129.0,302
5974,5974,JAGUAR,F-TYPE Convertible R-Dynamic AWD,1,3.0,6,1,1,13.0,9.2,11.3,25,4,1000.0,113.0,265
5975,5975,JAGUAR,F-TYPE Coupe,1,2.0,4,1,1,10.2,7.8,9.2,31,4,900.0,82.8,215
5976,5976,JAGUAR,F-TYPE Coupe,1,3.0,6,1,1,11.9,8.5,10.4,27,4,1000.0,104.0,242
5977,5977,JAGUAR,F-TYPE Coupe,1,3.0,6,2,1,14.9,9.8,12.6,22,5,1000.0,126.0,296
5978,5978,JAGUAR,F-TYPE Coupe R-Dynamic,1,3.0,6,1,1,12.4,8.8,10.8,26,4,1000.0,108.0,253
5979,5979,JAGUAR,F-TYPE Coupe R-Dynamic,1,3.0,6,2,1,15.3,10.0,12.9,22,5,1000.0,129.0,302
5980,5980,JAGUAR,F-TYPE Coupe R-Dynamic AWD,1,3.0,6,1,1,13.0,9.2,11.3,25,4,1000.0,113.0,265
5981,5981,JAGUAR,F-TYPE R AWD Convertible,1,5.0,8,1,1,15.6,10.4,13.3,21,5,1200.0,159.6,311
5982,5982,JAGUAR,F-TYPE R AWD Coupe,1,5.0,8,1,1,15.6,10.4,13.3,21,5,1200.0,159.6,311
5983,5983,JAGUAR,XE 20d AWD,1,2.0,4,1,2,7.8,5.8,6.9,41,4,700.0,48.3,186
5984,5984,JAGUAR,XE 25t AWD,1,2.0,4,1,1,9.8,6.9,8.5,33,4,900.0,76.5,200
5985,5985,JAGUAR,XE 35t AWD,1,3.0,6,1,1,11.8,8.2,10.2,28,4,1000.0,102.0,238
5986,5986,JAGUAR,XF 20d AWD,1,2.0,4,1,2,7.8,5.8,6.9,41,4,700.0,48.3,186
5987,5987,JAGUAR,XF 25t AWD,1,2.0,4,1,1,10.1,7.2,8.8,32,4,900.0,79.2,207
5988,5988,JAGUAR,XF 35t AWD,1,3.0,6,1,1,12.0,8.4,10.4,27,4,1000.0,104.0,243
5989,5989,JAGUAR,XJ R-Sport AWD,1,3.0,6,1,1,14.0,9.0,11.8,24,4,1000.0,118.0,276
5990,5990,JAGUAR,XJL Portfolio AWD,1,3.0,6,1,1,14.0,9.4,11.9,24,5,1000.0,119.0,280
5991,5991,JAGUAR,XJR LWB,1,5.0,8,1,1,15.8,10.3,13.3,21,5,1200.0,159.6,313
5992,5992,JEEP,Cherokee,1,2.0,4,1,3,10.4,7.6,9.1,31,4,700.0,63.7,214
5993,5993,JEEP,Cherokee,1,2.4,4,1,3,10.8,7.6,9.3,30,4,740.0,68.82000000000001,219
5994,5994,JEEP,Cherokee,1,3.2,6,1,3,11.9,8.2,10.2,28,4,820.0,83.64,240
5995,5995,JEEP,Cherokee 4X4 Active Drive I,1,2.0,4,1,3,11.2,8.0,9.8,29,4,700.0,68.60000000000001,229
5996,5996,JEEP,Cherokee 4X4 Active Drive I,1,2.4,4,1,3,11.2,8.0,9.8,29,4,740.0,72.52000000000001,230
5997,5997,JEEP,Cherokee 4X4 Active Drive I,1,3.2,6,1,3,12.2,8.6,10.6,27,4,820.0,86.92,249
5998,5998,JEEP,Cherokee 4X4 Active Drive II,1,2.0,4,1,3,11.5,8.6,10.2,28,4,700.0,71.39999999999999,240
5999,5999,JEEP,Cherokee 4X4 Active Drive II,1,3.2,6,1,3,12.8,9.0,11.1,25,4,820.0,91.02,259
6000,6000,JEEP,Cherokee 4X4 Active Drive Lock,1,2.0,4,1,3,11.8,9.2,10.6,27,4,700.0,74.2,249
6001,6001,JEEP,Cherokee 4X4 Active Drive Lock,1,3.2,6,1,3,12.9,9.9,11.6,24,4,820.0,95.12,269
6002,6002,JEEP,Compass,1,2.4,4,1,3,10.6,7.6,9.3,30,4,740.0,68.82000000000001,218
6003,6003,JEEP,Compass,1,2.4,4,2,3,10.4,7.3,9.0,31,4,740.0,66.6,211
6004,6004,JEEP,Compass 4X4,1,2.4,4,1,3,10.8,7.8,9.5,30,4,740.0,70.3,222
6005,6005,JEEP,Compass 4X4,1,2.4,4,2,3,10.8,7.6,9.4,30,4,740.0,69.56,221
6006,6006,JEEP,Grand Cherokee 4X4,1,3.6,6,1,3,12.7,9.6,11.3,25,4,860.0,97.18,265
6007,6007,JEEP,Grand Cherokee 4X4,1,5.7,8,1,3,16.7,10.9,14.1,20,5,1070.0,150.87,331
6008,6008,JEEP,Grand Cherokee 4X4 EcoDiesel,1,3.0,6,1,2,11.2,8.5,10.0,28,4,800.0,80.0,268
6009,6009,JEEP,Grand Cherokee 4X4 SRT,1,6.4,8,1,1,18.3,12.6,15.7,18,6,1240.0,194.68,368
6010,6010,JEEP,Grand Cherokee 4X4 Trackhawk,1,6.2,8,1,1,20.9,13.8,17.7,16,6,1220.0,215.94,413
6011,6011,JEEP,Renegade,1,1.3,4,1,3,9.8,7.4,8.7,32,4,630.0,54.81,204
6012,6012,JEEP,Renegade,1,2.4,4,1,3,10.8,7.8,9.5,30,4,740.0,70.3,222
6013,6013,JEEP,Renegade 4X4,1,1.3,4,1,3,10.1,8.1,9.2,31,4,630.0,57.96,216
6014,6014,JEEP,Renegade 4X4,1,2.4,4,1,3,11.2,8.2,9.8,29,4,740.0,72.52000000000001,230
6015,6015,JEEP,Renegade 4X4 Trailhawk,1,1.3,4,1,3,10.8,8.7,9.9,29,4,630.0,62.37,230
6016,6016,JEEP,Wrangler JL 4X4,1,2.0,4,1,3,10.5,9.4,10.0,28,4,700.0,70.0,233
6017,6017,JEEP,Wrangler JL 4X4,1,3.6,6,1,3,12.8,10.4,11.8,24,5,860.0,101.48,274
6018,6018,JEEP,Wrangler JL 4X4,1,3.6,6,2,3,13.7,9.6,11.8,24,5,860.0,101.48,277
